,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Programa Educativo,Semestre ,Materia,TEMA  1,TEMA 2,TEMA  3,TEMA  4,TEMA  5,TEMA 6,TEMA 7,TEMA  8,
,INGENIERÍA INDUSTRIAL,6,MERCADOTECNIA -6U6,1,2,3,3,3,,,,
,INGENIERÍA INDUSTRIAL,2,TALLER DE LIDERAZGO -7U2,1,2,3,3,,,,,
,INGENIERÍA INDUSTRIAL,4,INGENIERÍA DE SISTEMAS -7U4,1,2,3,3,3,,,,
,INGENIERÍA INDUSTRIAL,6,SISTEMAS DE MANUFACTURA -7U6,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,2,LABORATORIO DE QUÍMICA ANALÍTICA -1B2,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,4,BIOQUÍMICA DE ALIMENTOS II -1B4,1,2,3,3,3,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,6,BIOTECNOLOGÍA -1B6,1,2,2,3,3,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS -1B8,1,1,2,2,3,3,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,1,QUÍMICA ORGÁNICA -2B2,1,2,3,3,3,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,4,TECNOLOGÍA DE LA CONSERVACIÓN -2B4,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,6,INNOVACIÓN Y DESARROLLO DE NUEVOS PRODUCTOS -2B6,1,2,3,,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,DISEÑO E IMPARTICIÓN DE CURSOS PRESENCIALES -2B8,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,2,CÁLCULO INTEGRAL -3B2,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,4,FLUJO DE FLUIDOS -3B4,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,5,OPERACIONES DE TRANSFERENCIA DE MASA -3B6,1,2,3,3,3,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,2,TALLER DE ÉTICA -4B1,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,6,TECNOLOGÍA DE CÁRNICOS -4B6,1,2,3,3,3,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,2,PROBABILIDAD Y ESTADÍSTICA -5B2,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,4,ANÁLISIS DE ALIMENTOS -5B4,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,6,INTRODUCCIÓN A LA ADMINISTRACIÓN Y ECONOMÍA -5B7,1,1,2,2,3,3,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,2,FUNDAMENTOS DE FÍSICA -6B2,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,4,TALLER DE CONTROL ESTADÍSTICO DE PROCESOS -6B4,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,4,MICROBIOLOGÍA DE ALIMENTOS -6B5,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,6,TALLER DE INVESTIGACIÓN II -6B6,1,2,3,,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,ENVASADO DE ALIMENTOS Y LA INDUSTRIA 4.0 -71C,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,ANÁLISIS DE VIDA DE ANAQUEL EN LOS ALIMENTOS -71D,1,2,3,,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,HIGIENE Y SEGURIDAD ALIMENTARIA -71E,1,2,3,3,3,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,TALLER DE LIDERAZGO Y GESTIÓN ORGANIZACIONAL -72C,1,2,3,3,,,,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,CERTIFICACIÓN EN CALIDAD E INOCUIDAD EN LA INDUSTRIA AL -72D,1,1,2,2,3,3,3,,
,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,8,CADENA DE SUMINISTROS Y COMERCIALIZACIÓN ALIMENTARIA -72E,1,2,3,3,,,,,
,INGENIERÍA ELECTROMECÁNICA,2,ESTÁTICA - 1J2,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,4,ECUACIONES DIFERENCIALES - 1J4,1,2,2,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,6,MÁQUINAS Y EQUIPOS TÉRMICOS I - 1J6,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,2,CÁLCULO INTEGRAL - 2J2,1,2,3,3,,,,,
,INGENIERÍA ELECTROMECÁNICA,4,ANÁLISIS DE CIRCUITOS ELÉCTRICOS DE CD - 2J4,1,1,2,3,,,,,
,INGENIERÍA ELECTROMECÁNICA,4,MECÁNICA DE FLUIDOS - 2J5,1,2,3,3,3,3,,,
,INGENIERÍA ELECTROMECÁNICA,8,SISTEMAS HIDRÁULICOS Y NEUMÁTICOS DE POTENCIA - 2J8,1,1,2,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,2,DESARROLLO SUSTENTABLE - 3J2,1,1,2,2,3,,,,
,INGENIERÍA ELECTROMECÁNICA,2,ELECTRICIDAD Y MAGNETISMO - 3J3,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,4,TERMODINÁMICA - 3J4,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,6,MÁQUINAS ELÉCTRICAS - 3J6,1,2,2,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,8,AHORRO DE ENERGÍA - 3J8,1,1,2,2,3,3,,,
,INGENIERÍA ELECTROMECÁNICA,1,ÁLGEBRA LINEAL - 4J1,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,6,INSTALACIONES ELÉCTRICAS - 4J6,1,2,2,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,6,REFRIGERACIÓN Y AIRE ACONDICIONADO - 4J7,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,6,INGENIERÍA DE CONTROL CLÁSICO - 4J8,1,1,2,3,3,3,,,
,INGENIERÍA ELECTROMECÁNICA,8,MODELADO DE SISTEMAS ELÉCTRICOS DE POTENCIA - 56C,1,2,3,3,,,,,
,INGENIERÍA ELECTROMECÁNICA,8,PROTECCIÓN DE SISTEMAS ELÉCTRICOS DE POTENCIA - 56D,1,2,3,3,,,,,
,INGENIERÍA ELECTROMECÁNICA,8,SISTEMAS ELÉCTRICOS DE POTENCIA 2 - 56E,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,8,MANUFACTURA AVANZADA - 57C,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,8,TÓPICOS DE DISEÑO MECÁNICO - 57D,1,2,2,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,8,INSTALACIONES MECÁNICAS - 57E,1,2,2,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,2,TECNOLOGÍA DE LOS MATERIALES - 5J2,1,2,3,3,3,3,,,
,INGENIERÍA ELECTROMECÁNICA,4,ANÁLISIS Y SÍNTESIS DE MECANISMOS - 5J5,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,4,ADMINISTRACIÓN Y TÉCNICAS DE MANTENIMIENTO - 5J7,1,1,2,2,3,3,3,,
,INGENIERÍA ELECTROMECÁNICA,8,SUBESTACIONES ELÉCTRICAS - 5J8,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,2,PROBABILIDAD Y ESTADÍSTICA - 6J2,1,2,3,3,3,,,,
,INGENIERÍA ELECTROMECÁNICA,4,TALLER DE INVESTIGACIÓN I - 6J3,1,2,3,,,,,,
,INGENIERÍA ELECTROMECÁNICA,6,ELECTRÓNICA DIGITAL - 6J5,1,2,3,3,,,,,
,INGENIERÍA ELECTROMECÁNICA,6,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS - 6J8,1,1,2,2,3,3,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,2,CÁLCULO INTEGRAL - 1O2,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,4,ECUACIONES DIFERENCIALES - 1O4,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,6,LENGUAJES Y AUTÓMATAS I - 1O6,1,1,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,2,PROGRAMACIÓN ORIENTADA A OBJETOS - 2O2,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,4,MÉTODOS NUMÉRICOS - 2O4,1,1,2,2,3,3,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,6,REDES DE COMPUTADORAS - 2O6,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,ADMINISTRACIÓN DE REDES - 2O8,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,2,CONTABILIDAD FINANCIERA - 3O2,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,4,TÓPICOS AVANZADOS DE PROGRAMACIÓN - 3O4,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,6,ADMINISTRACIÓN DE BASES DE DATOS - 3O6,1,2,2,3,3,3,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,6,PROGRAMACIÓN LÓGICA Y FUNCIONAL - 3O7,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,TALLER DE INVESTIGACIÓN II - 3O8,1,2,3,,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,2,QUÍMICA - 4O2,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,4,FUNDAMENTOS DE BASE DE DATOS - 4O4,1,2,2,3,3,3,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,GRAFICACIÓN - 4O6,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,2,ÁLGEBRA LINEAL - 5O2,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,4,TALLER DE SISTEMAS OPERATIVOS - 5O4,1,2,2,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,6,INGENIERÍA DE SOFTWARE - 5O6,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,MINERÍA DE DATOS - 67C,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,APRENDIZAJE MÁQUINA - 67D,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,INTELIGENCIA DE NEGOCIOS - 67E,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,VISIÓN POR COMPUTADORA EN TECNOLOGÍA MÓVIL - 68C,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,LENGUAJES MULTIPLATAFORMAS PARA EL DESARROLLO MÓVIL - 68D,1,2,3,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,8,SEGURIDAD Y TESTING EN TECNOLOGÍA MÓVIL - 68E,1,2,2,3,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,2,PROBABILIDAD Y ESTADÍSTICA - 6O2,1,2,2,3,3,3,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,4,PRINCIPIOS ELÉCTRICOS Y APLICACIONES DIGITALES - 6O4,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,6,LENGUAJES DE INTERFAZ - 6O6,1,2,3,3,,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,5,PROGRAMACIÓN WEB - 7O5,1,1,2,2,3,,,,
,INGENIERÍA EN SISTEMAS COMPUTACIONALES,6,TALLER DE INVESTIGACIÓN I - 7O6,1,2,3,,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,2,SOFTWARE DE APLICACIÓN EJECUTIVO - 1G2,1,2,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,4,INGENIERÍA ECONÓMICA - 1G4,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,6,ADMINISTRACIÓN DE LA SALUD Y SEGURIDAD OCUPACIONAL - 1G6,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,8,CADENA DE SUMINISTROS - 1G8,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,2,CÁLCULO INTEGRAL - 2G2,1,2,3,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,4,ESTADÍSTICA INFERENCIAL I - 2G4,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,8,PLAN DE NEGOCIOS - 2G7,1,1,2,2,3,3,3,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,2,CONTABILIDAD ORIENTADA A LOS NEGOCIOS - 3G2,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,4,INSTRUMENTOS DE PRESUPUESTACIÓN EMPRESARIAL - 3G4,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,6,GESTIÓN DE LA PRODUCCIÓN I - 3G6,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,2,DINÁMICA SOCIAL - 4G2,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,4,HABILIDADES DIRECTIVAS II - 4G4,1,1,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,6,GESTIÓN DEL CAPITAL HUMANO - 4G5,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,6,DISEÑO ORGANIZACIONAL - 4G6,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,6,GESTIÓN ESTRATÉGICA - 4G7,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,2,TALLER DE ÉTICA - 5G2,1,1,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,4,ENTORNO MACROECONÓMICO - 5G4,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,6,TALLER DE INVESTIGACIÓN II - 5G6,1,2,3,,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,8,ENTORNO DE LA INNOVACIÓN - 62A,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,8,ANÁLISIS ESTRATEGICO DE LA TECNOLOGÍA - 62C,1,2,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,8,TRANSFERENCIA Y COMERCIALIZACIÓN DE TECNOLOGÍA - 62E,1,2,3,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,8,HABILIDADES BLANDAS EN LA GESTIÓN DE TECNOLOGÍA - 62F,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,2,LEGISLACIÓN LABORAL - 6G2,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,4,INVESTIGACIÓN DE OPERACIONES - 6G4,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL,6,SISTEMAS DE INFORMACIÓN DE LA MERCADOTECNIA - 6G6,1,1,2,2,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,2,SOFTWARE DE APLICACIÓN EJECUTIVO - 1X2,1,2,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,4,INGENIERÍA ECONÓMICA - 1X4,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,6,ADMINISTRACIÓN DE LA SALUD Y SEGURIDAD OCUPACIONAL - 1X6,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,8,CADENA DE SUMINISTROS - 1X8,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,2,CÁLCULO INTEGRAL - 2X2,1,2,3,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,4,ESTADÍSTICA INFERENCIAL I - 2X4,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,6,GESTIÓN ESTRATÉGICA - 2X6,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,2,CONTABILIDAD ORIENTADA A LOS NEGOCIOS - 3X2,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,4,INSTRUMENTOS DE PRESUPUESTACIÓN EMPRESARIAL - 3X4,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,6,GESTIÓN DE LA PRODUCCIÓN I - 3X6,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,8,PLAN DE NEGOCIOS - 3X8,1,1,2,2,3,3,3,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,2,DINÁMICA SOCIAL - 4X2,1,2,2,3,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,4,HABILIDADES DIRECTIVAS II - 4X4,1,1,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,6,DISEÑO ORGANIZACIONAL - 4X6,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,2,TALLER DE ÉTICA - 5X2,1,1,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,4,ENTORNO MACROECONÓMICO - 5X4,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,4,INVESTIGACIÓN DE OPERACIONES - 5X5,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,6,TALLER DE INVESTIGACIÓN II - 5X6,1,2,3,,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,8,ENTORNO DE LA INNOVACIÓN - 64A,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,8,ANÁLISIS ESTRATEGICO DE LA TECNOLOGÍA - 64C,1,2,2,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,8,TRANSFERENCIA Y COMERCIALIZACIÓN DE TECNOLOGÍA - 64E,1,2,3,3,,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,8,HABILIDADES BLANDAS EN LA GESTIÓN DE TECNOLOGÍA - 64F,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,2,LEGISLACIÓN LABORAL - 6X2,1,1,2,2,3,3,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,6,SISTEMAS DE INFORMACIÓN DE LA MERCADOTECNIA - 6X6,1,1,2,2,3,,,,
,INGENIERÍA EN GESTIÓN EMPRESARIAL MIXTA,6,GESTIÓN DEL CAPITAL HUMANO - 7X6,1,1,2,2,3,3,,,
,INGENIERÍA EN TIC's,2,CÁLCULO INTEGRAL - 1Z2,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,4,ANÁLISIS DE SEÑALES Y SISTEMAS DE COMUNICACIÓN - 1Z4,1,2,2,3,3,,,,
,INGENIERÍA EN TIC's,4,FUNDAMENTOS DE REDES - 1Z5,1,1,2,2,3,3,,,
,INGENIERÍA EN TIC's,6,REDES EMERGENTES - 1Z7,1,2,2,3,3,,,,
,INGENIERÍA EN TIC's,2,PROGRAMACIÓN ORIENTADA A OBJETOS - 2Z2,1,1,2,2,3,3,,,
,INGENIERÍA EN TIC's,4,PROGRAMACIÓN II - 2Z4,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,6,PROGRAMACIÓN WEB - 2Z6,1,1,2,3,3,,,,
,INGENIERÍA EN TIC's,8,AUDITORÍA EN TECNOLOGÍAS DE INFORMACIÓN - 2Z8,1,2,2,3,3,,,,
,INGENIERÍA EN TIC's,2,MATEMÁTICAS DISCRETAS II - 3Z2,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,4,MATEMÁTICAS PARA LA TOMA DE DECISIONES - 3Z4,1,1,2,2,3,3,,,
,INGENIERÍA EN TIC's,6,DESARROLLO DE EMPRENDEDORES - 3Z6,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,2,PROBABILIDAD Y ESTADÍSTICA - 4Z2,1,2,2,3,3,3,,,
,INGENIERÍA EN TIC's,4,TALLER DE BASE DE DATOS - 4Z4,1,2,2,3,3,,,,
,INGENIERÍA EN TIC's,6,TALLER DE INVESTIGACIÓN I - 4Z6,1,2,3,,,,,,
,INGENIERÍA EN TIC's,8,INGENIERÍA DEL CONOCIMIENTO - 4Z8,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,8,HERRAMIENTAS PARA EL ANÁLISIS FORENSE - 51B,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,8,HACKEO ÉTICO - 51C,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,8,SEGURIDAD EN LA NUBE PARA LOT - 51D,1,2,2,3,,,,,
,INGENIERÍA EN TIC's,8,CRIPTOGRAFÍA Y PROTECCIÓN DE DATOS - 51E,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,2,CONTABILIDAD Y COSTOS - 5Z2,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,4,ARQUITECTURA DE COMPUTADORAS - 5Z5,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,6,SISTEMAS OPERATIVOS II - 5Z7,1,2,2,3,3,3,,,
,INGENIERÍA EN TIC's,8,NEGOCIOS ELECTRÓNICOS II - 5Z8,1,1,2,2,3,,,,
,INGENIERÍA EN TIC's,2,ELECTRICIDAD Y MAGNETISMO - 6Z2,1,2,3,3,,,,,
,INGENIERÍA EN TIC's,4,INGENIERÍA DE SOFTWARE - 6Z4,1,2,2,3,3,,,,
,INGENIERÍA EN TIC's,6,TECNOLOGÍAS INALÁMBRICAS - 6Z6,1,2,3,3,,,,,
,INGENIERIA EN LOGÍSTICA,2,CADENA DE SUMINISTRO - 1K2,1,2,3,3,3,3,,,
,INGENIERIA EN LOGÍSTICA,4,INVENTARIOS - 1K4,1,2,3,3,,,,,
,INGENIERIA EN LOGÍSTICA,6,TRÁFICO Y TRANPORTE - 1K6,1,1,2,2,3,3,,,
,INGENIERIA EN LOGÍSTICA,8,INNOVACIÓN - 1K8,1,2,3,3,,,,,
,INGENIERIA EN LOGÍSTICA,2,CÁLCULO INTEGRAL - 2K2,1,2,3,3,,,,,
,INGENIERIA EN LOGÍSTICA,4,SERVICIO AL CLIENTE - 2K4,1,2,3,3,3,,,,
,INGENIERIA EN LOGÍSTICA,6,INVESTIGACIÓN DE OPERACIONES II - 2K6,1,2,3,3,3,,,,
,INGENIERIA EN LOGÍSTICA,8,GESTIÓN DE PROYECTOS - 2K8,1,2,2,3,3,3,,,
,INGENIERIA EN LOGÍSTICA,2,DIBUJO ASISTIDO POR COMPUTADORA - 3K2,1,2,3,,,,,,
,INGENIERIA EN LOGÍSTICA,4,ESTADISTICA INFERENCIAL I - 3K4,1,2,3,3,3,,,,
,INGENIERIA EN LOGÍSTICA,6,"EMPAQUE, ENVASE Y EMBALAJE - 3K6",1,2,3,3,3,,,,
,INGENIERIA EN LOGÍSTICA,8,MODELOS DE SIMULACIÓN Y LOGÍSTICA - 3K8,1,2,2,3,3,,,,
